t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1585451495,51,0.021913,0.000000,0.000000,0.000000,events/second
1585451498,51,0.021884,0.000000,0.000000,0.000000,events/second
1585451501,51,0.021856,0.000000,0.000000,0.000000,events/second
1585451504,51,0.021828,0.000000,0.000000,0.000000,events/second
1585451507,51,0.021800,0.000000,0.000000,0.000000,events/second
1585451510,51,0.021772,0.000000,0.000000,0.000000,events/second
1585451513,51,0.021744,0.000000,0.000000,0.000000,events/second
1585451516,51,0.021717,0.000000,0.000000,0.000000,events/second
1585451519,51,0.021689,0.000000,0.000000,0.000000,events/second
1585451522,51,0.021661,0.000000,0.000000,0.000000,events/second
1585451525,51,0.021634,0.000000,0.000000,0.000000,events/second
1585451528,51,0.021606,0.000000,0.000000,0.000000,events/second
1585451531,51,0.021579,0.000000,0.000000,0.000000,events/second
1585451534,51,0.021552,0.000000,0.000000,0.000000,events/second
1585451537,51,0.021524,0.000000,0.000000,0.000000,events/second
1585451540,51,0.021497,0.000000,0.000000,0.000000,events/second
1585451543,51,0.021470,0.000000,0.000000,0.000000,events/second
1585451546,51,0.021443,0.000000,0.000000,0.000000,events/second
1585451549,51,0.021416,0.000000,0.000000,0.000000,events/second
1585451552,51,0.021389,0.000000,0.000000,0.000000,events/second
1585451555,51,0.021362,0.000000,0.000000,0.000000,events/second
1585451558,51,0.021335,0.000000,0.000000,0.000000,events/second
1585451561,51,0.021308,0.000000,0.000000,0.000000,events/second
1585451564,51,0.021282,0.000000,0.000000,0.000000,events/second
1585451567,51,0.021255,0.000000,0.000000,0.000000,events/second
1585451570,51,0.021229,0.000000,0.000000,0.000000,events/second
1585451573,51,0.021202,0.000000,0.000000,0.000000,events/second
1585451576,51,0.021176,0.000000,0.000000,0.000000,events/second
1585451579,51,0.021149,0.000000,0.000000,0.000000,events/second
1585451582,51,0.021123,0.000000,0.000000,0.000000,events/second
1585451585,51,0.021097,0.000000,0.000000,0.000000,events/second
1585451588,51,0.021071,0.000000,0.000000,0.000000,events/second
1585451591,51,0.021045,0.000000,0.000000,0.000000,events/second
1585451594,51,0.021019,0.000000,0.000000,0.000000,events/second
1585451597,51,0.020993,0.000000,0.000000,0.000000,events/second
1585451600,51,0.020967,0.000000,0.000000,0.000000,events/second
1585451603,51,0.020941,0.000000,0.000000,0.000000,events/second
1585451606,51,0.020915,0.000000,0.000000,0.000000,events/second
1585451609,51,0.020889,0.000000,0.000000,0.000000,events/second
1585451612,51,0.020864,0.000000,0.000000,0.000000,events/second
1585451615,51,0.020838,0.000000,0.000000,0.000000,events/second
1585451618,51,0.020812,0.000000,0.000000,0.000000,events/second
1585451621,51,0.020787,0.000000,0.000000,0.000000,events/second
1585451624,51,0.020762,0.000000,0.000000,0.000000,events/second
1585451627,51,0.020737,0.000000,0.000000,0.000000,events/second
1585451630,51,0.020711,0.000000,0.000000,0.000000,events/second
1585451633,51,0.020686,0.000000,0.000000,0.000000,events/second
1585451636,51,0.020661,0.000000,0.000000,0.000000,events/second
1585451639,51,0.020636,0.000000,0.000000,0.000000,events/second
1585451642,51,0.020611,0.000000,0.000000,0.000000,events/second
1585451645,51,0.020586,0.000000,0.000000,0.000000,events/second
1585451648,51,0.020561,0.000000,0.000000,0.000000,events/second
1585451651,51,0.020536,0.000000,0.000000,0.000000,events/second
1585451654,51,0.020511,0.000000,0.000000,0.000000,events/second
1585451657,51,0.020487,0.000000,0.000000,0.000000,events/second
1585451660,51,0.020462,0.000000,0.000000,0.000000,events/second
1585451663,51,0.020437,0.000000,0.000000,0.000000,events/second
1585451666,51,0.020413,0.000000,0.000000,0.000000,events/second
1585451669,51,0.020388,0.000000,0.000000,0.000000,events/second
1585451672,51,0.020364,0.000000,0.000000,0.000000,events/second
1585451675,51,0.020340,0.000000,0.000000,0.000000,events/second
1585451678,51,0.020315,0.000000,0.000000,0.000000,events/second
1585451681,51,0.020291,0.000000,0.000000,0.000000,events/second
1585451684,51,0.020267,0.000000,0.000000,0.000000,events/second
1585451687,51,0.020243,0.000000,0.000000,0.000000,events/second
1585451690,51,0.020219,0.000000,0.000000,0.000000,events/second
1585451693,51,0.020195,0.000000,0.000000,0.000000,events/second
1585451696,51,0.020171,0.000000,0.000000,0.000000,events/second
1585451699,51,0.020147,0.000000,0.000000,0.000000,events/second
1585451702,51,0.020123,0.000000,0.000000,0.000000,events/second
1585451705,51,0.020099,0.000000,0.000000,0.000000,events/second
1585451708,51,0.020075,0.000000,0.000000,0.000000,events/second
1585451711,51,0.020052,0.000000,0.000000,0.000000,events/second
1585451714,51,0.020028,0.000000,0.000000,0.000000,events/second
1585451717,51,0.020005,0.000000,0.000000,0.000000,events/second
1585451720,51,0.019981,0.000000,0.000000,0.000000,events/second
1585451723,51,0.019958,0.000000,0.000000,0.000000,events/second
